asin,title,author,description,text
1620610094,Opal,Jennifer L. Armentrout,"The ""Lux"" series continues with the third installment of this riveting paranormal YA series. No one is like Daemon Black. When he set out to prove his feelings for Katy, he wasn't fooling around. Doubting him isn't something she'll do again and now that they've made it through the rough patches, well, there's a lot of spontaneous combustion going on. But even he can't protect his family from the danger of trying to free those they loved. With help coming from the most unlikely source and Adam's death still lingering with those who loved him, friends will become the deadliest of enemies and the villains will no longer be clear. When each step they take in discovering the truth puts them in the path of the secret organization responsible torturing and testing hybrids, the more Katy realizes there is no end to what she's capable of. They won't turn back, even if the outcome will shatter their worlds forever.","Opal by Jennifer L. Armentrout. The ""Lux"" series continues with the third installment of this riveting paranormal YA series. No one is like Daemon Black. When he set out to prove his feelings for Katy, he wasn't fooling around. Doubting him isn't something she'll do again and now that they've made it through the rough patches, well, there's a lot of spontaneous combustion going on. But even he can't protect his family from the danger of trying to free those they loved. With help coming from the most unlikely source and Adam's death still lingering with those who loved him, friends will become the deadliest of enemies and the villains will no longer be clear. When each step they take in discovering the truth puts them in the path of the secret organization responsible torturing and testing hybrids, the more Katy realizes there is no end to what she's capable of. They won't turn back, even if the outcome will shatter their worlds forever."
1620610116,Onyx,Jennifer L. Armentrout,"Thanks to his alien mojo, Daemon's determined to prove what he feels for me is more than a product of our bizarro connection. So I've sworn him off, even though he's running more hot than cold these days. But we've got bigger problems.  Something worse than the Arum has come to town.","Onyx by Jennifer L. Armentrout. Thanks to his alien mojo, Daemon's determined to prove what he feels for me is more than a product of our bizarro connection. So I've sworn him off, even though he's running more hot than cold these days. But we've got bigger problems.  Something worse than the Arum has come to town."
1620612461,Extreme Love,Abby Niles,"Topics: Fiction, romance, general, Mixed martial arts, Fiction.","Extreme Love by Abby Niles. Topics: Fiction, romance, general, Mixed martial arts, Fiction."
1620612917,Seducing Cinderella,Gina L. Maxwell,"Topics: Fiction, romance, general.","Seducing Cinderella by Gina L. Maxwell. Topics: Fiction, romance, general."
1620612925,"Wrong Bed, Right Guy",Katee Robert,"Topics: Fiction, romance, general.","Wrong Bed, Right Guy by Katee Robert. Topics: Fiction, romance, general."
1622660005,,,,1622660005
1622660757,Origin,Jennifer L. Armentrout,"Daemon will do anything to get Katy back.After the successful but disastrous raid on Mount Weather, he's facing the impossible. Katy is gone. Taken. Everything becomes about finding her. Taking out anyone who stands in his way? Done. Burning down the whole world to save her? Gladly. Exposing his alien race to the world? With pleasure.""All Katy can do is survive."" Surrounded by enemies, the only way she can come out of this is to adapt.","Origin by Jennifer L. Armentrout. Daemon will do anything to get Katy back.After the successful but disastrous raid on Mount Weather, he's facing the impossible. Katy is gone. Taken. Everything becomes about finding her. Taking out anyone who stands in his way? Done. Burning down the whole world to save her? Gladly. Exposing his alien race to the world? With pleasure.""All Katy can do is survive."" Surrounded by enemies, the only way she can come out of this is to adapt."
1622668030,One Night With a Hero,Laura Kaye,,One Night With a Hero by Laura Kaye
1623420687,,,,1623420687
1623420768,Return to Poughkeepsie,Debra Anastasia,"Topics: Kidnapping, Fiction, Brothers.","Return to Poughkeepsie by Debra Anastasia. Topics: Kidnapping, Fiction, Brothers."
162878007X,Rock Bottom,R. K. Lilley,"Topics: Fiction, romance, general, Fiction, erotica, general.","Rock Bottom by R. K. Lilley. Topics: Fiction, romance, general, Fiction, erotica, general."
1628780096,,,,1628780096
1630350044,,,,1630350044
1630350060,The Proposition 1,H.M. Ward,92 pages ; 21 cm,The Proposition 1 by H.M. Ward. 92 pages ; 21 cm
1630350087,The arrangement,H. M. Ward,"""I've gone from a future of possibilities to nothing in a single gunshot. Homeless, penniless and without the man I love, my hopelessness overwhelms me and I seek unexpected comfort from people long absent in my life. I can't lose Sean--not now, not ever--and I'll do anything to get him back, even if it means using myself as bait."" --page 4 of cover.","The arrangement by H. M. Ward. ""I've gone from a future of possibilities to nothing in a single gunshot. Homeless, penniless and without the man I love, my hopelessness overwhelms me and I seek unexpected comfort from people long absent in my life. I can't lose Sean--not now, not ever--and I'll do anything to get him back, even if it means using myself as bait."" --page 4 of cover."
1630350095,,,,1630350095
1630350125,Proposition,H.M. Ward,,Proposition by H.M. Ward
1630350168,The arrangement,H. M. Ward,"Dark. Sexy. Epic. 'I can't lose her.' Those are the words that haunt me, the phrase that repeats in an endless loop in my mind. Images from my past collide with the present until I can no longer tell them apart. I try to hold onto what's real-- hold onto her-- Avery, but death is looming and it seems that no matter what I do, I can't save her. Get a glimpse into Sean Ferro's mind in this volume.","The arrangement by H. M. Ward. Dark. Sexy. Epic. 'I can't lose her.' Those are the words that haunt me, the phrase that repeats in an endless loop in my mind. Images from my past collide with the present until I can no longer tell them apart. I try to hold onto what's real-- hold onto her-- Avery, but death is looming and it seems that no matter what I do, I can't save her. Get a glimpse into Sean Ferro's mind in this volume."
1630350184,The wedding contract,H. M. Ward,"After I get the witch at the front desk to hand me my room key, I head for the shower. I was supposed to shoot my best friend's wedding alone, and I couldn't wait to escape New York and Nick Ferro. Yeah, he's beautiful, sexy, and completely charming, but he's stealing my clients. He's done so much damage that I'm going to be lucky if I can keep my studio open for a couple of weeks. This wedding means everything to me, and I refuse to let a spoiled brat with a shiny new MBA put me out of business. Screw that. But then I find myself wearing nothing but a smile when the person I hate most walks through the hotel room door. Nick Ferro. Two adversaries, shooting one wedding and sharing one room for one week. What could possibly go wrong?","The wedding contract by H. M. Ward. After I get the witch at the front desk to hand me my room key, I head for the shower. I was supposed to shoot my best friend's wedding alone, and I couldn't wait to escape New York and Nick Ferro. Yeah, he's beautiful, sexy, and completely charming, but he's stealing my clients. He's done so much damage that I'm going to be lucky if I can keep my studio open for a couple of weeks. This wedding means everything to me, and I refuse to let a spoiled brat with a shiny new MBA put me out of business. Screw that. But then I find myself wearing nothing but a smile when the person I hate most walks through the hotel room door. Nick Ferro. Two adversaries, shooting one wedding and sharing one room for one week. What could possibly go wrong?"
1630350192,The arrangement,H. M. Ward,"""There is so much blood that I can't think. The night goes from bliss to chaos in a matter of moments .As the truth begins to unravel, it's clear that I can't trust anyone, except Sean Ferro. The same man that threatens to destroy me could also be my salvation--and I could be his."" --Page 4 of cover.","The arrangement by H. M. Ward. ""There is so much blood that I can't think. The night goes from bliss to chaos in a matter of moments .As the truth begins to unravel, it's clear that I can't trust anyone, except Sean Ferro. The same man that threatens to destroy me could also be my salvation--and I could be his."" --Page 4 of cover."
1630350222,The proposition,H. M. Ward,"""An engagement is the farthest thing from my mind, but as Neil holds up the ring I glance around and notice someone is missing. Maggie. The man had the audacity to invite everyone except my best friend. Where is she? When I go to find out, I don't like what I discover. Once, I'd thought I was different from the Ferros and the Campones, but when it comes down to it--I'm exactly the same""--Page 4 of cover.","The proposition by H. M. Ward. ""An engagement is the farthest thing from my mind, but as Neil holds up the ring I glance around and notice someone is missing. Maggie. The man had the audacity to invite everyone except my best friend. Where is she? When I go to find out, I don't like what I discover. Once, I'd thought I was different from the Ferros and the Campones, but when it comes down to it--I'm exactly the same""--Page 4 of cover."
